sim,type,true_ate,run,j,n,d
3351,raw,-0.4,351,3,2e3,ls
3351,raw,-0.4,351,3,2e3,ls
3351,raw,-0.4,351,3,2e3,ls
3351,old,-0.4,351,3,2e3,ls
3351,boot,-0.4,351,3,2e3,ls
3351,all_boot,-0.4,351,3,2e3,ls
3351,null,-0.4,351,3,2e3,ls
3351,gn,-0.4,351,3,2e3,ls
3351,hybrid_gn,-0.4,351,3,2e3,ls
3351,none,-0.4,351,3,2e3,ls
3351,shrunk,-0.4,351,3,2e3,ls
3352,raw,-0.4,352,3,2e3,ls
3352,raw,-0.4,352,3,2e3,ls
3352,raw,-0.4,352,3,2e3,ls
3352,raw,-0.4,352,3,2e3,ls
3352,old,-0.4,352,3,2e3,ls
3352,boot,-0.4,352,3,2e3,ls
3352,all_boot,-0.4,352,3,2e3,ls
3352,null,-0.4,352,3,2e3,ls
3352,gn,-0.4,352,3,2e3,ls
3352,hybrid_gn,-0.4,352,3,2e3,ls
3352,none,-0.4,352,3,2e3,ls
3352,shrunk,-0.4,352,3,2e3,ls
3353,raw,-0.4,353,3,2e3,ls
3353,raw,-0.4,353,3,2e3,ls
3353,raw,-0.4,353,3,2e3,ls
3353,raw,-0.4,353,3,2e3,ls
3353,old,-0.4,353,3,2e3,ls
3353,boot,-0.4,353,3,2e3,ls
3353,all_boot,-0.4,353,3,2e3,ls
3353,null,-0.4,353,3,2e3,ls
3353,gn,-0.4,353,3,2e3,ls
3353,hybrid_gn,-0.4,353,3,2e3,ls
3353,none,-0.4,353,3,2e3,ls
3353,shrunk,-0.4,353,3,2e3,ls
3354,raw,-0.4,354,3,2e3,ls
3354,raw,-0.4,354,3,2e3,ls
3354,raw,-0.4,354,3,2e3,ls
3354,raw,-0.4,354,3,2e3,ls
3354,old,-0.4,354,3,2e3,ls
3354,boot,-0.4,354,3,2e3,ls
3354,all_boot,-0.4,354,3,2e3,ls
3354,null,-0.4,354,3,2e3,ls
3354,gn,-0.4,354,3,2e3,ls
3354,hybrid_gn,-0.4,354,3,2e3,ls
3354,none,-0.4,354,3,2e3,ls
3354,shrunk,-0.4,354,3,2e3,ls
3355,raw,-0.4,355,3,2e3,ls
3355,raw,-0.4,355,3,2e3,ls
3355,raw,-0.4,355,3,2e3,ls
3355,raw,-0.4,355,3,2e3,ls
3355,old,-0.4,355,3,2e3,ls
3355,boot,-0.4,355,3,2e3,ls
3355,all_boot,-0.4,355,3,2e3,ls
3355,null,-0.4,355,3,2e3,ls
3355,gn,-0.4,355,3,2e3,ls
3355,hybrid_gn,-0.4,355,3,2e3,ls
3355,none,-0.4,355,3,2e3,ls
3355,shrunk,-0.4,355,3,2e3,ls
3356,raw,-0.4,356,3,2e3,ls
3356,raw,-0.4,356,3,2e3,ls
3356,raw,-0.4,356,3,2e3,ls
3356,raw,-0.4,356,3,2e3,ls
3356,old,-0.4,356,3,2e3,ls
3356,boot,-0.4,356,3,2e3,ls
3356,all_boot,-0.4,356,3,2e3,ls
3356,null,-0.4,356,3,2e3,ls
3356,gn,-0.4,356,3,2e3,ls
3356,hybrid_gn,-0.4,356,3,2e3,ls
3356,none,-0.4,356,3,2e3,ls
3356,shrunk,-0.4,356,3,2e3,ls
3357,raw,-0.4,357,3,2e3,ls
3357,raw,-0.4,357,3,2e3,ls
3357,raw,-0.4,357,3,2e3,ls
3357,raw,-0.4,357,3,2e3,ls
3357,old,-0.4,357,3,2e3,ls
3357,boot,-0.4,357,3,2e3,ls
3357,all_boot,-0.4,357,3,2e3,ls
3357,null,-0.4,357,3,2e3,ls
3357,gn,-0.4,357,3,2e3,ls
3357,hybrid_gn,-0.4,357,3,2e3,ls
3357,none,-0.4,357,3,2e3,ls
3357,shrunk,-0.4,357,3,2e3,ls
3358,raw,-0.4,358,3,2e3,ls
3358,raw,-0.4,358,3,2e3,ls
3358,raw,-0.4,358,3,2e3,ls
3358,raw,-0.4,358,3,2e3,ls
3358,old,-0.4,358,3,2e3,ls
3358,boot,-0.4,358,3,2e3,ls
3358,all_boot,-0.4,358,3,2e3,ls
3358,null,-0.4,358,3,2e3,ls
3358,gn,-0.4,358,3,2e3,ls
3358,hybrid_gn,-0.4,358,3,2e3,ls
3358,none,-0.4,358,3,2e3,ls
3358,shrunk,-0.4,358,3,2e3,ls
3359,raw,-0.4,359,3,2e3,ls
3359,raw,-0.4,359,3,2e3,ls
3359,raw,-0.4,359,3,2e3,ls
3359,raw,-0.4,359,3,2e3,ls
3359,old,-0.4,359,3,2e3,ls
3359,boot,-0.4,359,3,2e3,ls
3359,all_boot,-0.4,359,3,2e3,ls
3359,null,-0.4,359,3,2e3,ls
3359,gn,-0.4,359,3,2e3,ls
3359,hybrid_gn,-0.4,359,3,2e3,ls
3359,none,-0.4,359,3,2e3,ls
3359,shrunk,-0.4,359,3,2e3,ls
3360,raw,-0.4,360,3,2e3,ls
3360,raw,-0.4,360,3,2e3,ls
3360,raw,-0.4,360,3,2e3,ls
3360,raw,-0.4,360,3,2e3,ls
3360,old,-0.4,360,3,2e3,ls
3360,boot,-0.4,360,3,2e3,ls
3360,all_boot,-0.4,360,3,2e3,ls
3360,null,-0.4,360,3,2e3,ls
3360,gn,-0.4,360,3,2e3,ls
3360,hybrid_gn,-0.4,360,3,2e3,ls
3360,none,-0.4,360,3,2e3,ls
3360,shrunk,-0.4,360,3,2e3,ls
3361,raw,-0.4,361,3,2e3,ls
3361,raw,-0.4,361,3,2e3,ls
3361,raw,-0.4,361,3,2e3,ls
3361,raw,-0.4,361,3,2e3,ls
3361,old,-0.4,361,3,2e3,ls
3361,boot,-0.4,361,3,2e3,ls
3361,all_boot,-0.4,361,3,2e3,ls
3361,null,-0.4,361,3,2e3,ls
3361,gn,-0.4,361,3,2e3,ls
3361,hybrid_gn,-0.4,361,3,2e3,ls
3361,none,-0.4,361,3,2e3,ls
3361,shrunk,-0.4,361,3,2e3,ls
3362,raw,-0.4,362,3,2e3,ls
3362,raw,-0.4,362,3,2e3,ls
3362,raw,-0.4,362,3,2e3,ls
3362,raw,-0.4,362,3,2e3,ls
3362,old,-0.4,362,3,2e3,ls
3362,boot,-0.4,362,3,2e3,ls
3362,all_boot,-0.4,362,3,2e3,ls
3362,null,-0.4,362,3,2e3,ls
3362,gn,-0.4,362,3,2e3,ls
3362,hybrid_gn,-0.4,362,3,2e3,ls
3362,none,-0.4,362,3,2e3,ls
3362,shrunk,-0.4,362,3,2e3,ls
3363,raw,-0.4,363,3,2e3,ls
3363,raw,-0.4,363,3,2e3,ls
3363,raw,-0.4,363,3,2e3,ls
3363,raw,-0.4,363,3,2e3,ls
3363,old,-0.4,363,3,2e3,ls
3363,boot,-0.4,363,3,2e3,ls
3363,all_boot,-0.4,363,3,2e3,ls
3363,null,-0.4,363,3,2e3,ls
3363,gn,-0.4,363,3,2e3,ls
3363,hybrid_gn,-0.4,363,3,2e3,ls
3363,none,-0.4,363,3,2e3,ls
3363,shrunk,-0.4,363,3,2e3,ls
3364,raw,-0.4,364,3,2e3,ls
3364,raw,-0.4,364,3,2e3,ls
3364,raw,-0.4,364,3,2e3,ls
3364,raw,-0.4,364,3,2e3,ls
3364,old,-0.4,364,3,2e3,ls
3364,boot,-0.4,364,3,2e3,ls
3364,all_boot,-0.4,364,3,2e3,ls
3364,null,-0.4,364,3,2e3,ls
3364,gn,-0.4,364,3,2e3,ls
3364,hybrid_gn,-0.4,364,3,2e3,ls
3364,none,-0.4,364,3,2e3,ls
3364,shrunk,-0.4,364,3,2e3,ls
3365,raw,-0.4,365,3,2e3,ls
3365,raw,-0.4,365,3,2e3,ls
3365,raw,-0.4,365,3,2e3,ls
3365,raw,-0.4,365,3,2e3,ls
3365,old,-0.4,365,3,2e3,ls
3365,boot,-0.4,365,3,2e3,ls
3365,all_boot,-0.4,365,3,2e3,ls
3365,null,-0.4,365,3,2e3,ls
3365,gn,-0.4,365,3,2e3,ls
3365,hybrid_gn,-0.4,365,3,2e3,ls
3365,none,-0.4,365,3,2e3,ls
3365,shrunk,-0.4,365,3,2e3,ls
3366,raw,-0.4,366,3,2e3,ls
3366,raw,-0.4,366,3,2e3,ls
3366,raw,-0.4,366,3,2e3,ls
3366,raw,-0.4,366,3,2e3,ls
3366,old,-0.4,366,3,2e3,ls
3366,boot,-0.4,366,3,2e3,ls
3366,all_boot,-0.4,366,3,2e3,ls
3366,null,-0.4,366,3,2e3,ls
3366,gn,-0.4,366,3,2e3,ls
3366,hybrid_gn,-0.4,366,3,2e3,ls
3366,none,-0.4,366,3,2e3,ls
3366,shrunk,-0.4,366,3,2e3,ls
3367,raw,-0.4,367,3,2e3,ls
3367,raw,-0.4,367,3,2e3,ls
3367,raw,-0.4,367,3,2e3,ls
3367,raw,-0.4,367,3,2e3,ls
3367,old,-0.4,367,3,2e3,ls
3367,boot,-0.4,367,3,2e3,ls
3367,all_boot,-0.4,367,3,2e3,ls
3367,null,-0.4,367,3,2e3,ls
3367,gn,-0.4,367,3,2e3,ls
3367,hybrid_gn,-0.4,367,3,2e3,ls
3367,none,-0.4,367,3,2e3,ls
3367,shrunk,-0.4,367,3,2e3,ls
3368,raw,-0.4,368,3,2e3,ls
3368,raw,-0.4,368,3,2e3,ls
3368,raw,-0.4,368,3,2e3,ls
3368,raw,-0.4,368,3,2e3,ls
3368,old,-0.4,368,3,2e3,ls
3368,boot,-0.4,368,3,2e3,ls
3368,all_boot,-0.4,368,3,2e3,ls
3368,null,-0.4,368,3,2e3,ls
3368,gn,-0.4,368,3,2e3,ls
3368,hybrid_gn,-0.4,368,3,2e3,ls
3368,none,-0.4,368,3,2e3,ls
3368,shrunk,-0.4,368,3,2e3,ls
3369,raw,-0.4,369,3,2e3,ls
3369,raw,-0.4,369,3,2e3,ls
3369,raw,-0.4,369,3,2e3,ls
3369,raw,-0.4,369,3,2e3,ls
3369,old,-0.4,369,3,2e3,ls
3369,boot,-0.4,369,3,2e3,ls
3369,all_boot,-0.4,369,3,2e3,ls
3369,null,-0.4,369,3,2e3,ls
3369,gn,-0.4,369,3,2e3,ls
3369,hybrid_gn,-0.4,369,3,2e3,ls
3369,none,-0.4,369,3,2e3,ls
3369,shrunk,-0.4,369,3,2e3,ls
3370,raw,-0.4,370,3,2e3,ls
3370,raw,-0.4,370,3,2e3,ls
3370,raw,-0.4,370,3,2e3,ls
3370,raw,-0.4,370,3,2e3,ls
3370,old,-0.4,370,3,2e3,ls
3370,boot,-0.4,370,3,2e3,ls
3370,all_boot,-0.4,370,3,2e3,ls
3370,null,-0.4,370,3,2e3,ls
3370,gn,-0.4,370,3,2e3,ls
3370,hybrid_gn,-0.4,370,3,2e3,ls
3370,none,-0.4,370,3,2e3,ls
3370,shrunk,-0.4,370,3,2e3,ls
3371,raw,-0.4,371,3,2e3,ls
3371,raw,-0.4,371,3,2e3,ls
3371,raw,-0.4,371,3,2e3,ls
3371,raw,-0.4,371,3,2e3,ls
3371,old,-0.4,371,3,2e3,ls
3371,boot,-0.4,371,3,2e3,ls
3371,all_boot,-0.4,371,3,2e3,ls
3371,null,-0.4,371,3,2e3,ls
3371,gn,-0.4,371,3,2e3,ls
3371,hybrid_gn,-0.4,371,3,2e3,ls
3371,none,-0.4,371,3,2e3,ls
3371,shrunk,-0.4,371,3,2e3,ls
3372,raw,-0.4,372,3,2e3,ls
3372,raw,-0.4,372,3,2e3,ls
3372,raw,-0.4,372,3,2e3,ls
3372,raw,-0.4,372,3,2e3,ls
3372,old,-0.4,372,3,2e3,ls
3372,boot,-0.4,372,3,2e3,ls
3372,all_boot,-0.4,372,3,2e3,ls
3372,null,-0.4,372,3,2e3,ls
3372,gn,-0.4,372,3,2e3,ls
3372,hybrid_gn,-0.4,372,3,2e3,ls
3372,none,-0.4,372,3,2e3,ls
3372,shrunk,-0.4,372,3,2e3,ls
3373,raw,-0.4,373,3,2e3,ls
3373,raw,-0.4,373,3,2e3,ls
3373,raw,-0.4,373,3,2e3,ls
3373,raw,-0.4,373,3,2e3,ls
3373,old,-0.4,373,3,2e3,ls
3373,boot,-0.4,373,3,2e3,ls
3373,all_boot,-0.4,373,3,2e3,ls
3373,null,-0.4,373,3,2e3,ls
3373,gn,-0.4,373,3,2e3,ls
3373,hybrid_gn,-0.4,373,3,2e3,ls
3373,none,-0.4,373,3,2e3,ls
3373,shrunk,-0.4,373,3,2e3,ls
3374,raw,-0.4,374,3,2e3,ls
3374,raw,-0.4,374,3,2e3,ls
3374,raw,-0.4,374,3,2e3,ls
3374,raw,-0.4,374,3,2e3,ls
3374,old,-0.4,374,3,2e3,ls
3374,boot,-0.4,374,3,2e3,ls
3374,all_boot,-0.4,374,3,2e3,ls
3374,null,-0.4,374,3,2e3,ls
3374,gn,-0.4,374,3,2e3,ls
3374,hybrid_gn,-0.4,374,3,2e3,ls
3374,none,-0.4,374,3,2e3,ls
3374,shrunk,-0.4,374,3,2e3,ls
3375,raw,-0.4,375,3,2e3,ls
3375,raw,-0.4,375,3,2e3,ls
3375,raw,-0.4,375,3,2e3,ls
3375,raw,-0.4,375,3,2e3,ls
3375,old,-0.4,375,3,2e3,ls
3375,boot,-0.4,375,3,2e3,ls
3375,all_boot,-0.4,375,3,2e3,ls
3375,null,-0.4,375,3,2e3,ls
3375,gn,-0.4,375,3,2e3,ls
3375,hybrid_gn,-0.4,375,3,2e3,ls
3375,none,-0.4,375,3,2e3,ls
3375,shrunk,-0.4,375,3,2e3,ls
3376,raw,-0.4,376,3,2e3,ls
3376,raw,-0.4,376,3,2e3,ls
3376,raw,-0.4,376,3,2e3,ls
3376,raw,-0.4,376,3,2e3,ls
3376,old,-0.4,376,3,2e3,ls
3376,boot,-0.4,376,3,2e3,ls
3376,all_boot,-0.4,376,3,2e3,ls
3376,null,-0.4,376,3,2e3,ls
3376,gn,-0.4,376,3,2e3,ls
3376,hybrid_gn,-0.4,376,3,2e3,ls
3376,none,-0.4,376,3,2e3,ls
3376,shrunk,-0.4,376,3,2e3,ls
3377,raw,-0.4,377,3,2e3,ls
3377,raw,-0.4,377,3,2e3,ls
3377,raw,-0.4,377,3,2e3,ls
3377,raw,-0.4,377,3,2e3,ls
3377,old,-0.4,377,3,2e3,ls
3377,boot,-0.4,377,3,2e3,ls
3377,all_boot,-0.4,377,3,2e3,ls
3377,null,-0.4,377,3,2e3,ls
3377,gn,-0.4,377,3,2e3,ls
3377,hybrid_gn,-0.4,377,3,2e3,ls
3377,none,-0.4,377,3,2e3,ls
3377,shrunk,-0.4,377,3,2e3,ls
3378,raw,-0.4,378,3,2e3,ls
3378,raw,-0.4,378,3,2e3,ls
3378,raw,-0.4,378,3,2e3,ls
3378,raw,-0.4,378,3,2e3,ls
3378,old,-0.4,378,3,2e3,ls
3378,boot,-0.4,378,3,2e3,ls
3378,all_boot,-0.4,378,3,2e3,ls
3378,null,-0.4,378,3,2e3,ls
3378,gn,-0.4,378,3,2e3,ls
3378,hybrid_gn,-0.4,378,3,2e3,ls
3378,none,-0.4,378,3,2e3,ls
3378,shrunk,-0.4,378,3,2e3,ls
3379,raw,-0.4,379,3,2e3,ls
3379,raw,-0.4,379,3,2e3,ls
3379,raw,-0.4,379,3,2e3,ls
3379,raw,-0.4,379,3,2e3,ls
3379,old,-0.4,379,3,2e3,ls
3379,boot,-0.4,379,3,2e3,ls
3379,all_boot,-0.4,379,3,2e3,ls
3379,null,-0.4,379,3,2e3,ls
3379,gn,-0.4,379,3,2e3,ls
3379,hybrid_gn,-0.4,379,3,2e3,ls
3379,none,-0.4,379,3,2e3,ls
3379,shrunk,-0.4,379,3,2e3,ls
3380,raw,-0.4,380,3,2e3,ls
3380,raw,-0.4,380,3,2e3,ls
3380,raw,-0.4,380,3,2e3,ls
3380,raw,-0.4,380,3,2e3,ls
3380,old,-0.4,380,3,2e3,ls
3380,boot,-0.4,380,3,2e3,ls
3380,all_boot,-0.4,380,3,2e3,ls
3380,null,-0.4,380,3,2e3,ls
3380,gn,-0.4,380,3,2e3,ls
3380,hybrid_gn,-0.4,380,3,2e3,ls
3380,none,-0.4,380,3,2e3,ls
3380,shrunk,-0.4,380,3,2e3,ls
3381,raw,-0.4,381,3,2e3,ls
3381,raw,-0.4,381,3,2e3,ls
3381,raw,-0.4,381,3,2e3,ls
3381,raw,-0.4,381,3,2e3,ls
3381,old,-0.4,381,3,2e3,ls
3381,boot,-0.4,381,3,2e3,ls
3381,all_boot,-0.4,381,3,2e3,ls
3381,null,-0.4,381,3,2e3,ls
3381,gn,-0.4,381,3,2e3,ls
3381,hybrid_gn,-0.4,381,3,2e3,ls
3381,none,-0.4,381,3,2e3,ls
3381,shrunk,-0.4,381,3,2e3,ls
3382,raw,-0.4,382,3,2e3,ls
3382,raw,-0.4,382,3,2e3,ls
3382,raw,-0.4,382,3,2e3,ls
3382,raw,-0.4,382,3,2e3,ls
3382,old,-0.4,382,3,2e3,ls
3382,boot,-0.4,382,3,2e3,ls
3382,all_boot,-0.4,382,3,2e3,ls
3382,null,-0.4,382,3,2e3,ls
3382,gn,-0.4,382,3,2e3,ls
3382,hybrid_gn,-0.4,382,3,2e3,ls
3382,none,-0.4,382,3,2e3,ls
3382,shrunk,-0.4,382,3,2e3,ls
3383,raw,-0.4,383,3,2e3,ls
3383,raw,-0.4,383,3,2e3,ls
3383,raw,-0.4,383,3,2e3,ls
3383,raw,-0.4,383,3,2e3,ls
3383,old,-0.4,383,3,2e3,ls
3383,boot,-0.4,383,3,2e3,ls
3383,all_boot,-0.4,383,3,2e3,ls
3383,null,-0.4,383,3,2e3,ls
3383,gn,-0.4,383,3,2e3,ls
3383,hybrid_gn,-0.4,383,3,2e3,ls
3383,none,-0.4,383,3,2e3,ls
3383,shrunk,-0.4,383,3,2e3,ls
3384,raw,-0.4,384,3,2e3,ls
3384,raw,-0.4,384,3,2e3,ls
3384,raw,-0.4,384,3,2e3,ls
3384,raw,-0.4,384,3,2e3,ls
3384,old,-0.4,384,3,2e3,ls
3384,boot,-0.4,384,3,2e3,ls
3384,all_boot,-0.4,384,3,2e3,ls
3384,null,-0.4,384,3,2e3,ls
3384,gn,-0.4,384,3,2e3,ls
3384,hybrid_gn,-0.4,384,3,2e3,ls
3384,none,-0.4,384,3,2e3,ls
3384,shrunk,-0.4,384,3,2e3,ls
3385,raw,-0.4,385,3,2e3,ls
3385,raw,-0.4,385,3,2e3,ls
3385,raw,-0.4,385,3,2e3,ls
3385,raw,-0.4,385,3,2e3,ls
3385,old,-0.4,385,3,2e3,ls
3385,boot,-0.4,385,3,2e3,ls
3385,all_boot,-0.4,385,3,2e3,ls
3385,null,-0.4,385,3,2e3,ls
3385,gn,-0.4,385,3,2e3,ls
3385,hybrid_gn,-0.4,385,3,2e3,ls
3385,none,-0.4,385,3,2e3,ls
3385,shrunk,-0.4,385,3,2e3,ls
3386,raw,-0.4,386,3,2e3,ls
3386,raw,-0.4,386,3,2e3,ls
3386,raw,-0.4,386,3,2e3,ls
3386,raw,-0.4,386,3,2e3,ls
3386,old,-0.4,386,3,2e3,ls
3386,boot,-0.4,386,3,2e3,ls
3386,all_boot,-0.4,386,3,2e3,ls
3386,null,-0.4,386,3,2e3,ls
3386,gn,-0.4,386,3,2e3,ls
3386,hybrid_gn,-0.4,386,3,2e3,ls
3386,none,-0.4,386,3,2e3,ls
3386,shrunk,-0.4,386,3,2e3,ls
3387,raw,-0.4,387,3,2e3,ls
3387,raw,-0.4,387,3,2e3,ls
3387,raw,-0.4,387,3,2e3,ls
3387,raw,-0.4,387,3,2e3,ls
3387,old,-0.4,387,3,2e3,ls
3387,boot,-0.4,387,3,2e3,ls
3387,all_boot,-0.4,387,3,2e3,ls
3387,null,-0.4,387,3,2e3,ls
3387,gn,-0.4,387,3,2e3,ls
3387,hybrid_gn,-0.4,387,3,2e3,ls
3387,none,-0.4,387,3,2e3,ls
3387,shrunk,-0.4,387,3,2e3,ls
3388,raw,-0.4,388,3,2e3,ls
3388,raw,-0.4,388,3,2e3,ls
3388,raw,-0.4,388,3,2e3,ls
3388,raw,-0.4,388,3,2e3,ls
3388,old,-0.4,388,3,2e3,ls
3388,boot,-0.4,388,3,2e3,ls
3388,all_boot,-0.4,388,3,2e3,ls
3388,null,-0.4,388,3,2e3,ls
3388,gn,-0.4,388,3,2e3,ls
3388,hybrid_gn,-0.4,388,3,2e3,ls
3388,none,-0.4,388,3,2e3,ls
3388,shrunk,-0.4,388,3,2e3,ls
3389,raw,-0.4,389,3,2e3,ls
3389,raw,-0.4,389,3,2e3,ls
3389,raw,-0.4,389,3,2e3,ls
3389,raw,-0.4,389,3,2e3,ls
3389,old,-0.4,389,3,2e3,ls
3389,boot,-0.4,389,3,2e3,ls
3389,all_boot,-0.4,389,3,2e3,ls
3389,null,-0.4,389,3,2e3,ls
3389,gn,-0.4,389,3,2e3,ls
3389,hybrid_gn,-0.4,389,3,2e3,ls
3389,none,-0.4,389,3,2e3,ls
3389,shrunk,-0.4,389,3,2e3,ls
3390,raw,-0.4,390,3,2e3,ls
3390,raw,-0.4,390,3,2e3,ls
3390,raw,-0.4,390,3,2e3,ls
3390,raw,-0.4,390,3,2e3,ls
3390,old,-0.4,390,3,2e3,ls
3390,boot,-0.4,390,3,2e3,ls
3390,all_boot,-0.4,390,3,2e3,ls
3390,null,-0.4,390,3,2e3,ls
3390,gn,-0.4,390,3,2e3,ls
3390,hybrid_gn,-0.4,390,3,2e3,ls
3390,none,-0.4,390,3,2e3,ls
3390,shrunk,-0.4,390,3,2e3,ls
3391,raw,-0.4,391,3,2e3,ls
3391,raw,-0.4,391,3,2e3,ls
3391,raw,-0.4,391,3,2e3,ls
3391,raw,-0.4,391,3,2e3,ls
3391,old,-0.4,391,3,2e3,ls
3391,boot,-0.4,391,3,2e3,ls
3391,all_boot,-0.4,391,3,2e3,ls
3391,null,-0.4,391,3,2e3,ls
3391,gn,-0.4,391,3,2e3,ls
3391,hybrid_gn,-0.4,391,3,2e3,ls
3391,none,-0.4,391,3,2e3,ls
3391,shrunk,-0.4,391,3,2e3,ls
3392,raw,-0.4,392,3,2e3,ls
3392,raw,-0.4,392,3,2e3,ls
3392,raw,-0.4,392,3,2e3,ls
3392,raw,-0.4,392,3,2e3,ls
3392,old,-0.4,392,3,2e3,ls
3392,boot,-0.4,392,3,2e3,ls
3392,all_boot,-0.4,392,3,2e3,ls
3392,null,-0.4,392,3,2e3,ls
3392,gn,-0.4,392,3,2e3,ls
3392,hybrid_gn,-0.4,392,3,2e3,ls
3392,none,-0.4,392,3,2e3,ls
3392,shrunk,-0.4,392,3,2e3,ls
3393,raw,-0.4,393,3,2e3,ls
3393,raw,-0.4,393,3,2e3,ls
3393,raw,-0.4,393,3,2e3,ls
3393,raw,-0.4,393,3,2e3,ls
3393,old,-0.4,393,3,2e3,ls
3393,boot,-0.4,393,3,2e3,ls
3393,all_boot,-0.4,393,3,2e3,ls
3393,null,-0.4,393,3,2e3,ls
3393,gn,-0.4,393,3,2e3,ls
3393,hybrid_gn,-0.4,393,3,2e3,ls
3393,none,-0.4,393,3,2e3,ls
3393,shrunk,-0.4,393,3,2e3,ls
3394,raw,-0.4,394,3,2e3,ls
3394,raw,-0.4,394,3,2e3,ls
3394,raw,-0.4,394,3,2e3,ls
3394,raw,-0.4,394,3,2e3,ls
3394,old,-0.4,394,3,2e3,ls
3394,boot,-0.4,394,3,2e3,ls
3394,all_boot,-0.4,394,3,2e3,ls
3394,null,-0.4,394,3,2e3,ls
3394,gn,-0.4,394,3,2e3,ls
3394,hybrid_gn,-0.4,394,3,2e3,ls
3394,none,-0.4,394,3,2e3,ls
3394,shrunk,-0.4,394,3,2e3,ls
3395,raw,-0.4,395,3,2e3,ls
3395,raw,-0.4,395,3,2e3,ls
3395,raw,-0.4,395,3,2e3,ls
3395,raw,-0.4,395,3,2e3,ls
3395,old,-0.4,395,3,2e3,ls
3395,boot,-0.4,395,3,2e3,ls
3395,all_boot,-0.4,395,3,2e3,ls
3395,null,-0.4,395,3,2e3,ls
3395,gn,-0.4,395,3,2e3,ls
3395,hybrid_gn,-0.4,395,3,2e3,ls
3395,none,-0.4,395,3,2e3,ls
3395,shrunk,-0.4,395,3,2e3,ls
3396,raw,-0.4,396,3,2e3,ls
3396,raw,-0.4,396,3,2e3,ls
3396,raw,-0.4,396,3,2e3,ls
3396,raw,-0.4,396,3,2e3,ls
3396,old,-0.4,396,3,2e3,ls
3396,boot,-0.4,396,3,2e3,ls
3396,all_boot,-0.4,396,3,2e3,ls
3396,null,-0.4,396,3,2e3,ls
3396,gn,-0.4,396,3,2e3,ls
3396,hybrid_gn,-0.4,396,3,2e3,ls
3396,none,-0.4,396,3,2e3,ls
3396,shrunk,-0.4,396,3,2e3,ls
3397,raw,-0.4,397,3,2e3,ls
3397,raw,-0.4,397,3,2e3,ls
3397,raw,-0.4,397,3,2e3,ls
3397,raw,-0.4,397,3,2e3,ls
3397,old,-0.4,397,3,2e3,ls
3397,boot,-0.4,397,3,2e3,ls
3397,all_boot,-0.4,397,3,2e3,ls
3397,null,-0.4,397,3,2e3,ls
3397,gn,-0.4,397,3,2e3,ls
3397,hybrid_gn,-0.4,397,3,2e3,ls
3397,none,-0.4,397,3,2e3,ls
3397,shrunk,-0.4,397,3,2e3,ls
3398,raw,-0.4,398,3,2e3,ls
3398,raw,-0.4,398,3,2e3,ls
3398,raw,-0.4,398,3,2e3,ls
3398,raw,-0.4,398,3,2e3,ls
3398,old,-0.4,398,3,2e3,ls
3398,boot,-0.4,398,3,2e3,ls
3398,all_boot,-0.4,398,3,2e3,ls
3398,null,-0.4,398,3,2e3,ls
3398,gn,-0.4,398,3,2e3,ls
3398,hybrid_gn,-0.4,398,3,2e3,ls
3398,none,-0.4,398,3,2e3,ls
3398,shrunk,-0.4,398,3,2e3,ls
3399,raw,-0.4,399,3,2e3,ls
3399,raw,-0.4,399,3,2e3,ls
3399,raw,-0.4,399,3,2e3,ls
3399,raw,-0.4,399,3,2e3,ls
3399,old,-0.4,399,3,2e3,ls
3399,boot,-0.4,399,3,2e3,ls
3399,all_boot,-0.4,399,3,2e3,ls
3399,null,-0.4,399,3,2e3,ls
3399,gn,-0.4,399,3,2e3,ls
3399,hybrid_gn,-0.4,399,3,2e3,ls
3399,none,-0.4,399,3,2e3,ls
3399,shrunk,-0.4,399,3,2e3,ls
3400,raw,-0.4,400,3,2e3,ls
3400,raw,-0.4,400,3,2e3,ls
3400,raw,-0.4,400,3,2e3,ls
3400,raw,-0.4,400,3,2e3,ls
3400,old,-0.4,400,3,2e3,ls
3400,boot,-0.4,400,3,2e3,ls
3400,all_boot,-0.4,400,3,2e3,ls
3400,null,-0.4,400,3,2e3,ls
3400,gn,-0.4,400,3,2e3,ls
3400,hybrid_gn,-0.4,400,3,2e3,ls
3400,none,-0.4,400,3,2e3,ls
3400,shrunk,-0.4,400,3,2e3,ls
3401,raw,-0.4,401,3,2e3,ls
3401,raw,-0.4,401,3,2e3,ls
3401,raw,-0.4,401,3,2e3,ls
3401,raw,-0.4,401,3,2e3,ls
3401,old,-0.4,401,3,2e3,ls
3401,boot,-0.4,401,3,2e3,ls
3401,all_boot,-0.4,401,3,2e3,ls
3401,null,-0.4,401,3,2e3,ls
3401,gn,-0.4,401,3,2e3,ls
3401,hybrid_gn,-0.4,401,3,2e3,ls
3401,none,-0.4,401,3,2e3,ls
3401,shrunk,-0.4,401,3,2e3,ls
3402,raw,-0.4,402,3,2e3,ls
3402,raw,-0.4,402,3,2e3,ls
3402,raw,-0.4,402,3,2e3,ls
3402,raw,-0.4,402,3,2e3,ls
3402,old,-0.4,402,3,2e3,ls
3402,boot,-0.4,402,3,2e3,ls
3402,all_boot,-0.4,402,3,2e3,ls
3402,null,-0.4,402,3,2e3,ls
3402,gn,-0.4,402,3,2e3,ls
3402,hybrid_gn,-0.4,402,3,2e3,ls
